Order ID,Order Date,Category,Product,Region,City,Customer Segment,Sales Channel,Quantity,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,Profit
100200,2024-01-17,Home & Kitchen,Coffee Maker,South,Chennai,Consumer,Marketplace,1,23.42,23.42,0.0,0.0,23.42,9.93
100209,2024-01-17,Sports & Outdoors,Fitness Tracker,West,Mumbai,Consumer,Online,2,127.2,254.4,0.0,0.0,254.4,97.37
100199,2024-01-17,Office Supplies,Sticky Notes Pack,South,Bangalore,Consumer,Retail Store,2,38.85,77.7,0.0,0.0,77.7,26.14
100198,2024-01-17,Electronics,Laptop Stand,South,Bangalore,Consumer,Online,1,75.14,75.14,0.0,0.0,75.14,18.31
100197,2024-01-17,Home & Kitchen,Air Fryer,North,Chandigarh,Consumer,Online,2,127.98,255.96,0.0,0.0,255.96,110.24
100196,2024-01-17,Sports & Outdoors,Fitness Tracker,North,Chandigarh,Consumer,Online,1,28.05,28.05,0.1,2.8,25.25,10.0
100195,2024-01-17,Electronics,Phone Charger,West,Mumbai,Consumer,Online,2,63.13,126.26,0.0,0.0,126.26,37.42
100194,2024-01-17,Sports & Outdoors,Yoga Mat,North,Lucknow,Consumer,Online,1,181.37,181.37,0.0,0.0,181.37,64.69
100201,2024-01-17,Office Supplies,Desk Lamp,West,Pune,Consumer,Marketplace,1,15.45,15.45,0.0,0.0,15.45,4.51
100216,2024-01-18,Office Supplies,Notebook Set,West,Mumbai,Consumer,Online,2,87.16,174.32,0.0,0.0,174.32,45.15
100212,2024-01-18,Electronics,Webcam HD,West,Pune,Small Business,Online,2,200.2,400.4,0.1,40.04,360.36,104.46
100217,2024-01-18,Apparel,Wool Sweater,South,Hyderabad,Small Business,Online,1,135.1,135.1,0.0,0.0,135.1,51.09
100215,2024-01-18,Apparel,Denim Jacket,South,Chennai,Consumer,Marketplace,1,78.07,78.07,0.0,0.0,78.07,41.59
100210,2024-01-18,Office Supplies,File Folders,South,Hyderabad,Small Business,Online,1,72.77,72.77,0.0,0.0,72.77,17.74
100213,2024-01-18,Electronics,Smartwatch,North,Chandigarh,Consumer,Marketplace,1,133.81,133.81,0.0,0.0,133.81,40.75
100211,2024-01-18,Home & Kitchen,Electric Kettle,South,Hyderabad,Consumer,Online,1,125.22,125.22,0.0,0.0,125.22,49.36
100214,2024-01-18,Apparel,Men's T-Shirt,South,Hyderabad,Consumer,Online,1,106.67,106.67,0.0,0.0,106.67,41.08
100229,2024-01-19,Apparel,Denim Jacket,South,Chennai,Consumer,Online,1,36.68,36.68,0.0,0.0,36.68,16.1
100218,2024-01-19,Sports & Outdoors,Bike Helmet,West,Mumbai,Small Business,Online,1,170.56,170.56,0.15,25.58,144.98,42.27
100219,2024-01-19,Apparel,Winter Coat,East,Bhubaneswar,Small Business,Retail Store,2,9.84,19.68,0.0,0.0,19.68,9.0
100220,2024-01-19,Sports & Outdoors,Water Bottle,East,Guwahati,Consumer,Online,1,188.76,188.76,0.0,0.0,188.76,50.43
100221,2024-01-19,Apparel,Denim Jacket,North,Lucknow,Consumer,Marketplace,1,22.3,22.3,0.0,0.0,22.3,8.85
100222,2024-01-19,Office Supplies,Whiteboard,North,Lucknow,Consumer,Online,4,31.54,126.16,0.0,0.0,126.16,40.63
100223,2024-01-19,Apparel,Wool Sweater,East,Kolkata,Consumer,Retail Store,1,128.04,128.04,0.1,12.8,115.24,47.3
100224,2024-01-19,Electronics,Mechanical Keyboard,East,Kolkata,Small Business,Marketplace,1,24.3,24.3,0.0,0.0,24.3,4.53
100225,2024-01-19,Electronics,Webcam HD,East,Bhubaneswar,Consumer,Marketplace,1,63.13,63.13,0.0,0.0,63.13,17.13
100226,2024-01-19,Apparel,Denim Jacket,East,Guwahati,Small Business,Retail Store,2,96.5,193.0,0.0,0.0,193.0,96.24
100227,2024-01-19,Sports & Outdoors,Fitness Tracker,North,Chandigarh,Consumer,Online,1,183.29,183.29,0.1,18.33,164.96,62.58
100228,2024-01-19,Office Supplies,Label Maker,North,Lucknow,Consumer,Retail Store,1,38.51,38.51,0.0,0.0,38.51,15.03
100237,2024-01-20,Sports & Outdoors,Camping Tent,West,Mumbai,Enterprise,Online,1,217.41,217.41,0.0,0.0,217.41,52.99
100236,2024-01-20,Electronics,Power Bank,South,Bangalore,Consumer,Retail Store,2,217.44,434.88,0.0,0.0,434.88,118.22
100239,2024-01-20,Sports & Outdoors,Fitness Tracker,North,Chandigarh,Small Business,Retail Store,2,108.71,217.42,0.05,10.87,206.55,49.67
100238,2024-01-20,Office Supplies,Desk Lamp,North,Delhi,Consumer,Online,3,31.17,93.51,0.0,0.0,93.51,21.96
100235,2024-01-20,Sports & Outdoors,Jump Rope,North,Chandigarh,Consumer,Marketplace,1,42.0,42.0,0.0,0.0,42.0,16.05
100234,2024-01-20,Sports & Outdoors,Cooler Box,South,Chennai,Small Business,Online,1,141.23,141.23,0.0,0.0,141.23,45.98
100233,2024-01-20,Apparel,Women's Hoodie,South,Bangalore,Consumer,Retail Store,1,40.15,40.15,0.0,0.0,40.15,15.06
100232,2024-01-20,Sports & Outdoors,Camping Tent,North,Delhi,Consumer,Online,1,57.75,57.75,0.0,0.0,57.75,19.35
100231,2024-01-20,Apparel,Winter Coat,East,Kolkata,Small Business,Online,1,44.42,44.42,0.15,6.66,37.76,20.53
100230,2024-01-20,Electronics,Webcam HD,West,Mumbai,Consumer,Online,2,216.09,432.18,0.0,0.0,432.18,104.78
100249,2024-01-21,Apparel,Baseball Cap,West,Ahmedabad,Small Business,Online,1,104.31,104.31,0.0,0.0,104.31,43.03
100248,2024-01-21,Apparel,Sunglasses,East,Bhubaneswar,Small Business,Retail Store,1,125.23,125.23,0.0,0.0,125.23,54.19
100247,2024-01-21,Sports & Outdoors,Resistance Bands,South,Chennai,Consumer,Retail Store,1,33.92,33.92,0.0,0.0,33.92,11.46
100245,2024-01-21,Office Supplies,Label Maker,West,Pune,Consumer,Online,1,58.08,58.08,0.0,0.0,58.08,17.99
100246,2024-01-21,Office Supplies,File Folders,East,Kolkata,Consumer,Retail Store,1,49.16,49.16,0.0,0.0,49.16,14.29
100243,2024-01-21,Apparel,Backpack,East,Kolkata,Enterprise,Online,2,98.56,197.12,0.2,39.42,157.7,70.66
100242,2024-01-21,Sports & Outdoors,Dumbbell Set,East,Bhubaneswar,Small Business,Online,2,241.22,482.44,0.0,0.0,482.44,111.42
100241,2024-01-21,Office Supplies,Printer Paper,West,Pune,Consumer,Retail Store,2,22.27,44.54,0.15,6.68,37.86,12.23
100240,2024-01-21,Apparel,Sunglasses,North,Chandigarh,Enterprise,Online,1,110.7,110.7,0.2,22.14,88.56,40.09
100244,2024-01-21,Electronics,USB-C Hub,South,Chennai,Consumer,Marketplace,2,81.03,162.06,0.1,16.21,145.85,29.93
100260,2024-01-22,Sports & Outdoors,Resistance Bands,West,Mumbai,Consumer,Online,1,192.03,192.03,0.0,0.0,192.03,74.1
100265,2024-01-22,Electronics,Power Bank,North,Chandigarh,Consumer,Retail Store,1,47.27,47.27,0.0,0.0,47.27,13.47
100264,2024-01-22,Apparel,Denim Jacket,North,Delhi,Small Business,Online,1,49.14,49.14,0.0,0.0,49.14,20.39
100263,2024-01-22,Office Supplies,Sticky Notes Pack,West,Mumbai,Consumer,Retail Store,4,21.72,86.88,0.0,0.0,86.88,24.67
100262,2024-01-22,Electronics,Power Bank,North,Lucknow,Small Business,Marketplace,1,166.9,166.9,0.15,25.04,141.86,48.97
100261,2024-01-22,Home & Kitchen,Coffee Maker,East,Kolkata,Small Business,Online,1,157.88,157.88,0.0,0.0,157.88,57.35
100258,2024-01-22,Office Supplies,Whiteboard,North,Lucknow,Small Business,Online,3,87.79,263.37,0.0,0.0,263.37,95.78
100259,2024-01-22,Sports & Outdoors,Camping Tent,South,Chennai,Enterprise,Retail Store,4,208.39,833.56,0.0,0.0,833.56,223.51
100256,2024-01-22,Sports & Outdoors,Camping Tent,West,Ahmedabad,Consumer,Marketplace,1,123.65,123.65,0.0,0.0,123.65,46.06
100255,2024-01-22,Office Supplies,File Folders,South,Bangalore,Enterprise,Online,1,30.18,30.18,0.0,0.0,30.18,6.66
100254,2024-01-22,Sports & Outdoors,Camping Tent,North,Chandigarh,Consumer,Online,1,235.64,235.64,0.0,0.0,235.64,69.78
100253,2024-01-22,Office Supplies,Whiteboard,East,Bhubaneswar,Consumer,Online,1,51.87,51.87,0.05,2.59,49.28,16.46
100252,2024-01-22,Sports & Outdoors,Fitness Tracker,North,Lucknow,Small Business,Online,2,96.93,193.86,0.2,38.77,155.09,37.75
100251,2024-01-22,Electronics,USB-C Hub,North,Lucknow,Consumer,Retail Store,2,185.51,371.02,0.0,0.0,371.02,72.66
100250,2024-01-22,Home & Kitchen,Electric Kettle,East,Kolkata,Enterprise,Online,3,73.63,220.89,0.05,11.04,209.85,58.87
100257,2024-01-22,Apparel,Denim Jacket,South,Chennai,Consumer,Marketplace,2,23.16,46.32,0.0,0.0,46.32,18.79
100274,2024-01-23,Electronics,Phone Charger,East,Guwahati,Small Business,Retail Store,1,191.73,191.73,0.0,0.0,191.73,53.28
100273,2024-01-23,Apparel,Winter Coat,North,Chandigarh,Small Business,Marketplace,2,121.75,243.5,0.1,24.35,219.15,78.56
100272,2024-01-23,Electronics,Mechanical Keyboard,West,Mumbai,Small Business,Retail Store,1,92.94,92.94,0.1,9.29,83.65,25.06
100271,2024-01-23,Home & Kitchen,Vacuum Cleaner,East,Kolkata,Small Business,Retail Store,2,65.78,131.56,0.0,0.0,131.56,33.09
100270,2024-01-23,Home & Kitchen,Non-Stick Pan Set,South,Chennai,Consumer,Retail Store,2,61.24,122.48,0.0,0.0,122.48,35.79
100268,2024-01-23,Electronics,Gaming Mouse,East,Guwahati,Small Business,Online,1,73.07,73.07,0.0,0.0,73.07,21.58
100267,2024-01-23,Home & Kitchen,Toaster,West,Pune,Consumer,Online,1,46.65,46.65,0.0,0.0,46.65,16.44
100266,2024-01-23,Apparel,Sunglasses,East,Bhubaneswar,Small Business,Marketplace,2,95.38,190.76,0.15,28.61,162.15,72.5
100269,2024-01-23,Sports & Outdoors,Camping Tent,North,Delhi,Small Business,Online,1,81.25,81.25,0.0,0.0,81.25,21.1
100283,2024-01-24,Sports & Outdoors,Jump Rope,East,Guwahati,Consumer,Marketplace,1,159.22,159.22,0.0,0.0,159.22,48.33
100289,2024-01-24,Office Supplies,File Folders,North,Chandigarh,Small Business,Online,1,47.11,47.11,0.0,0.0,47.11,13.78
100288,2024-01-24,Home & Kitchen,Vacuum Cleaner,North,Lucknow,Small Business,Online,1,23.04,23.04,0.05,1.15,21.89,9.26
100287,2024-01-24,Electronics,Phone Charger,North,Chandigarh,Consumer,Online,1,78.63,78.63,0.2,15.73,62.9,16.15
100286,2024-01-24,Home & Kitchen,Cutting Board,West,Ahmedabad,Small Business,Online,1,145.38,145.38,0.05,7.27,138.11,50.86
100285,2024-01-24,Apparel,Men's T-Shirt,East,Guwahati,Consumer,Online,2,27.93,55.86,0.0,0.0,55.86,20.31
100284,2024-01-24,Office Supplies,Stapler,West,Ahmedabad,Small Business,Online,4,58.94,235.76,0.15,35.36,200.4,79.62
100290,2024-01-24,Office Supplies,Stapler,East,Guwahati,Consumer,Marketplace,3,59.71,179.13,0.0,0.0,179.13,47.35
100282,2024-01-24,Home & Kitchen,Blender,North,Delhi,Consumer,Retail Store,1,39.49,39.49,0.05,1.97,37.52,10.53
100280,2024-01-24,Office Supplies,Printer Paper,West,Ahmedabad,Small Business,Marketplace,3,19.87,59.61,0.0,0.0,59.61,21.18
100279,2024-01-24,Apparel,Women's Hoodie,North,Lucknow,Small Business,Online,2,110.84,221.68,0.0,0.0,221.68,80.97
100278,2024-01-24,Electronics,USB-C Hub,West,Mumbai,Small Business,Online,1,96.13,96.13,0.0,0.0,96.13,22.37
100277,2024-01-24,Apparel,Backpack,East,Guwahati,Small Business,Marketplace,1,119.47,119.47,0.0,0.0,119.47,47.63
100276,2024-01-24,Home & Kitchen,Air Fryer,West,Mumbai,Small Business,Online,1,146.22,146.22,0.05,7.31,138.91,51.9
100275,2024-01-24,Sports & Outdoors,Yoga Mat,North,Chandigarh,Consumer,Retail Store,2,107.92,215.84,0.0,0.0,215.84,51.96
100281,2024-01-24,Sports & Outdoors,Dumbbell Set,South,Chennai,Small Business,Online,1,204.87,204.87,0.15,30.73,174.14,45.72
100300,2024-01-25,Office Supplies,Whiteboard,South,Hyderabad,Consumer,Online,1,35.77,35.77,0.0,0.0,35.77,12.82
100299,2024-01-25,Sports & Outdoors,Dumbbell Set,North,Chandigarh,Consumer,Retail Store,1,176.43,176.43,0.0,0.0,176.43,51.26
100298,2024-01-25,Electronics,USB-C Hub,West,Pune,Consumer,Online,1,134.46,134.46,0.0,0.0,134.46,27.44
100297,2024-01-25,Sports & Outdoors,Bike Helmet,South,Chennai,Consumer,Online,2,213.78,427.56,0.0,0.0,427.56,168.28
100296,2024-01-25,Apparel,Women's Hoodie,West,Pune,Enterprise,Retail Store,1,20.47,20.47,0.0,0.0,20.47,9.94
100294,2024-01-25,Apparel,Denim Jacket,West,Ahmedabad,Small Business,Retail Store,3,129.17,387.51,0.0,0.0,387.51,165.65
100293,2024-01-25,Apparel,Sunglasses,South,Chennai,Small Business,Online,1,138.81,138.81,0.0,0.0,138.81,63.13
100292,2024-01-25,Electronics,USB-C Hub,South,Hyderabad,Consumer,Online,2,118.43,236.86,0.0,0.0,236.86,49.58
100291,2024-01-25,Electronics,Power Bank,West,Ahmedabad,Enterprise,Online,1,211.33,211.33,0.0,0.0,211.33,54.22
100295,2024-01-25,Office Supplies,File Folders,West,Mumbai,Small Business,Retail Store,2,7.56,15.12,0.1,1.51,13.61,4.44
100307,2024-01-26,Home & Kitchen,Air Fryer,South,Hyderabad,Small Business,Online,1,40.74,40.74,0.0,0.0,40.74,15.83
100310,2024-01-26,Office Supplies,Ballpoint Pens (Box),East,Kolkata,Small Business,Marketplace,2,23.81,47.62,0.1,4.76,42.86,16.85
100309,2024-01-26,Office Supplies,Label Maker,East,Kolkata,Consumer,Online,1,27.79,27.79,0.15,4.17,23.62,8.26
100308,2024-01-26,Apparel,Sunglasses,South,Chennai,Small Business,Retail Store,1,13.77,13.77,0.0,0.0,13.77,5.82
100306,2024-01-26,Apparel,Women's Hoodie,East,Kolkata,Consumer,Online,1,123.68,123.68,0.0,0.0,123.68,58.58
100305,2024-01-26,Office Supplies,Printer Paper,North,Lucknow,Consumer,Online,1,70.07,70.07,0.0,0.0,70.07,25.72
100304,2024-01-26,Home & Kitchen,Knife Set,West,Mumbai,Consumer,Online,1,180.0,180.0,0.05,9.0,171.0,48.05
100303,2024-01-26,Home & Kitchen,Coffee Maker,East,Kolkata,Consumer,Online,1,171.7,171.7,0.2,34.34,137.36,43.73
100302,2024-01-26,Sports & Outdoors,Camping Tent,West,Pune,Consumer,Online,2,109.31,218.62,0.0,0.0,218.62,62.33
100301,2024-01-26,Sports & Outdoors,Resistance Bands,North,Lucknow,Small Business,Marketplace,1,208.27,208.27,0.0,0.0,208.27,73.52
100321,2024-01-27,Office Supplies,Notebook Set,East,Bhubaneswar,Consumer,Retail Store,2,63.56,127.12,0.0,0.0,127.12,28.95
100320,2024-01-27,Sports & Outdoors,Dumbbell Set,North,Chandigarh,Enterprise,Online,1,87.81,87.81,0.0,0.0,87.81,21.63
100319,2024-01-27,Apparel,Denim Jacket,North,Lucknow,Small Business,Online,2,37.64,75.28,0.05,3.76,71.52,29.59
100318,2024-01-27,Electronics,Laptop Stand,East,Kolkata,Consumer,Online,1,96.27,96.27,0.0,0.0,96.27,23.45
100316,2024-01-27,Apparel,Sunglasses,East,Kolkata,Consumer,Marketplace,1,127.5,127.5,0.05,6.38,121.12,45.96
100317,2024-01-27,Home & Kitchen,Knife Set,North,Chandigarh,Consumer,Retail Store,4,148.84,595.36,0.0,0.0,595.36,254.17
100314,2024-01-27,Sports & Outdoors,Dumbbell Set,North,Lucknow,Enterprise,Online,2,123.26,246.52,0.0,0.0,246.52,70.71
100313,2024-01-27,Home & Kitchen,Blender,West,Mumbai,Consumer,Online,1,146.21,146.21,0.0,0.0,146.21,40.6
100312,2024-01-27,Sports & Outdoors,Jump Rope,East,Kolkata,Consumer,Retail Store,1,74.75,74.75,0.0,0.0,74.75,21.58
100311,2024-01-27,Apparel,Denim Jacket,East,Bhubaneswar,Consumer,Marketplace,1,97.54,97.54,0.1,9.75,87.79,40.74
100315,2024-01-27,Office Supplies,Sticky Notes Pack,South,Chennai,Small Business,Online,1,77.05,77.05,0.05,3.85,73.2,18.81
100329,2024-01-28,Apparel,Denim Jacket,North,Chandigarh,Small Business,Online,1,16.93,16.93,0.0,0.0,16.93,7.71
100333,2024-01-28,Electronics,Smartwatch,South,Hyderabad,Consumer,Retail Store,1,87.22,87.22,0.0,0.0,87.22,20.72
100332,2024-01-28,Sports & Outdoors,Bike Helmet,West,Mumbai,Small Business,Retail Store,1,166.33,166.33,0.0,0.0,166.33,39.7
100334,2024-01-28,Apparel,Wool Sweater,South,Bangalore,Small Business,Marketplace,1,137.47,137.47,0.0,0.0,137.47,61.27
100330,2024-01-28,Office Supplies,Notebook Set,West,Pune,Consumer,Online,3,6.79,20.37,0.0,0.0,20.37,5.65
100328,2024-01-28,Office Supplies,Stapler,North,Lucknow,Enterprise,Online,1,39.24,39.24,0.0,0.0,39.24,13.06
100331,2024-01-28,Sports & Outdoors,Fitness Tracker,West,Mumbai,Consumer,Marketplace,1,9.96,9.96,0.0,0.0,9.96,3.6
100326,2024-01-28,Office Supplies,Desk Organizer,South,Hyderabad,Consumer,Marketplace,2,54.92,109.84,0.0,0.0,109.84,22.33
100325,2024-01-28,Apparel,Baseball Cap,North,Delhi,Enterprise,Online,1,92.34,92.34,0.0,0.0,92.34,43.82
100324,2024-01-28,Sports & Outdoors,Jump Rope,North,Delhi,Small Business,Marketplace,2,76.3,152.6,0.0,0.0,152.6,41.84
100323,2024-01-28,Electronics,Power Bank,East,Kolkata,Small Business,Retail Store,2,127.5,255.0,0.0,0.0,255.0,77.43
100322,2024-01-28,Office Supplies,Label Maker,West,Mumbai,Consumer,Retail Store,2,3.46,6.92,0.0,0.0,6.92,1.49
100327,2024-01-28,Electronics,Power Bank,West,Mumbai,Consumer,Retail Store,1,74.71,74.71,0.0,0.0,74.71,13.47
100346,2024-01-29,Apparel,Backpack,North,Delhi,Small Business,Retail Store,1,44.24,44.24,0.15,6.64,37.6,20.53
100345,2024-01-29,Apparel,Sunglasses,West,Ahmedabad,Small Business,Retail Store,1,13.59,13.59,0.0,0.0,13.59,7.12
100344,2024-01-29,Apparel,Sunglasses,East,Bhubaneswar,Enterprise,Retail Store,1,87.55,87.55,0.1,8.76,78.79,34.29
100343,2024-01-29,Home & Kitchen,Vacuum Cleaner,West,Pune,Small Business,Online,1,64.61,64.61,0.0,0.0,64.61,17.19
100342,2024-01-29,Sports & Outdoors,Bike Helmet,South,Hyderabad,Enterprise,Online,1,109.58,109.58,0.0,0.0,109.58,32.6
100341,2024-01-29,Home & Kitchen,Coffee Maker,West,Mumbai,Consumer,Retail Store,1,94.35,94.35,0.0,0.0,94.35,32.98
100339,2024-01-29,Sports & Outdoors,Dumbbell Set,West,Pune,Small Business,Marketplace,1,86.99,86.99,0.15,13.05,73.94,17.92
100338,2024-01-29,Electronics,Smartwatch,West,Mumbai,Enterprise,Marketplace,1,169.42,169.42,0.0,0.0,169.42,36.0
100337,2024-01-29,Home & Kitchen,Cutting Board,East,Bhubaneswar,Consumer,Online,1,97.62,97.62,0.15,14.64,82.98,37.16
100336,2024-01-29,Home & Kitchen,Blender,North,Chandigarh,Consumer,Online,1,17.45,17.45,0.15,2.62,14.83,4.3
100335,2024-01-29,Electronics,Phone Charger,North,Chandigarh,Consumer,Online,1,161.79,161.79,0.0,0.0,161.79,55.08
100340,2024-01-29,Apparel,Winter Coat,East,Bhubaneswar,Consumer,Retail Store,1,106.12,106.12,0.0,0.0,106.12,56.13
100352,2024-01-30,Electronics,Mechanical Keyboard,West,Mumbai,Consumer,Online,2,123.54,247.08,0.0,0.0,247.08,61.19
100354,2024-01-30,Electronics,Gaming Mouse,East,Kolkata,Consumer,Online,1,68.66,68.66,0.0,0.0,68.66,15.4
100351,2024-01-30,Apparel,Sunglasses,North,Lucknow,Small Business,Online,2,133.24,266.48,0.05,13.32,253.16,107.44
100353,2024-01-30,Electronics,Gaming Mouse,East,Guwahati,Consumer,Retail Store,1,20.31,20.31,0.0,0.0,20.31,4.3
100349,2024-01-30,Electronics,Mechanical Keyboard,West,Pune,Consumer,Retail Store,2,28.78,57.56,0.05,2.88,54.68,17.08
100348,2024-01-30,Electronics,Power Bank,East,Kolkata,Enterprise,Online,4,188.98,755.92,0.0,0.0,755.92,223.2
100347,2024-01-30,Sports & Outdoors,Camping Tent,South,Bangalore,Consumer,Retail Store,1,161.55,161.55,0.0,0.0,161.55,46.11
100350,2024-01-30,Apparel,Yoga Pants,South,Hyderabad,Consumer,Retail Store,2,133.33,266.66,0.0,0.0,266.66,95.06
100355,2024-01-31,Office Supplies,Label Maker,East,Kolkata,Small Business,Online,1,27.85,27.85,0.0,0.0,27.85,10.67
100356,2024-01-31,Electronics,Gaming Mouse,South,Hyderabad,Consumer,Online,1,42.82,42.82,0.1,4.28,38.54,7.42
100357,2024-01-31,Apparel,Sunglasses,West,Ahmedabad,Consumer,Online,1,139.64,139.64,0.0,0.0,139.64,71.51
100358,2024-01-31,Apparel,Running Shoes,West,Pune,Small Business,Retail Store,1,101.66,101.66,0.0,0.0,101.66,46.76
100359,2024-01-31,Home & Kitchen,Air Fryer,South,Chennai,Enterprise,Online,2,131.01,262.02,0.05,13.1,248.92,108.4
100360,2024-01-31,Office Supplies,Printer Paper,South,Bangalore,Small Business,Marketplace,1,22.51,22.51,0.0,0.0,22.51,8.94
100361,2024-01-31,Office Supplies,Desk Organizer,West,Pune,Consumer,Marketplace,1,5.29,5.29,0.15,0.79,4.5,1.4
100362,2024-01-31,Office Supplies,Whiteboard,North,Chandigarh,Consumer,Online,1,14.29,14.29,0.0,0.0,14.29,5.39
100371,2024-02-01,Sports & Outdoors,Camping Tent,West,Ahmedabad,Small Business,Online,1,158.37,158.37,0.0,0.0,158.37,60.55
100370,2024-02-01,Office Supplies,Ballpoint Pens (Box),South,Bangalore,Small Business,Marketplace,1,11.13,11.13,0.0,0.0,11.13,3.65
100369,2024-02-01,Sports & Outdoors,Yoga Mat,West,Ahmedabad,Consumer,Online,2,239.35,478.7,0.1,47.87,430.83,116.07
100368,2024-02-01,Office Supplies,Sticky Notes Pack,West,Mumbai,Enterprise,Retail Store,1,80.86,80.86,0.0,0.0,80.86,29.85
100364,2024-02-01,Office Supplies,Stapler,North,Chandigarh,Consumer,Online,2,9.42,18.84,0.0,0.0,18.84,7.43
100366,2024-02-01,Apparel,Backpack,North,Lucknow,Consumer,Online,2,74.38,148.76,0.0,0.0,148.76,77.9
100365,2024-02-01,Apparel,Wool Sweater,South,Bangalore,Consumer,Online,1,97.77,97.77,0.0,0.0,97.77,40.96
100363,2024-02-01,Apparel,Winter Coat,East,Bhubaneswar,Consumer,Retail Store,2,139.95,279.9,0.0,0.0,279.9,138.21
100367,2024-02-01,Electronics,Power Bank,South,Chennai,Small Business,Retail Store,3,77.35,232.05,0.0,0.0,232.05,48.16
100382,2024-02-02,Home & Kitchen,Air Fryer,West,Mumbai,Consumer,Online,1,148.29,148.29,0.05,7.41,140.88,61.53
100387,2024-02-02,Office Supplies,Ballpoint Pens (Box),South,Chennai,Consumer,Online,1,3.71,3.71,0.0,0.0,3.71,0.82
100386,2024-02-02,Electronics,Laptop Stand,East,Bhubaneswar,Consumer,Retail Store,1,72.68,72.68,0.15,10.9,61.78,17.4
100385,2024-02-02,Apparel,Wool Sweater,West,Mumbai,Consumer,Online,1,135.6,135.6,0.05,6.78,128.82,50.63
100384,2024-02-02,Home & Kitchen,Cutting Board,East,Guwahati,Enterprise,Retail Store,1,94.55,94.55,0.0,0.0,94.55,25.34
100383,2024-02-02,Sports & Outdoors,Cooler Box,East,Bhubaneswar,Consumer,Online,2,44.88,89.76,0.0,0.0,89.76,35.84
100381,2024-02-02,Electronics,Webcam HD,East,Kolkata,Consumer,Online,1,25.37,25.37,0.0,0.0,25.37,8.64
100380,2024-02-02,Home & Kitchen,Storage Containers,South,Bangalore,Consumer,Online,1,89.3,89.3,0.1,8.93,80.37,24.39
100379,2024-02-02,Electronics,Mechanical Keyboard,North,Chandigarh,Consumer,Online,2,170.94,341.88,0.0,0.0,341.88,91.47
100378,2024-02-02,Sports & Outdoors,Hiking Backpack,West,Pune,Consumer,Online,1,83.91,83.91,0.2,16.78,67.13,26.71
100377,2024-02-02,Office Supplies,Notebook Set,South,Chennai,Consumer,Retail Store,1,43.41,43.41,0.0,0.0,43.41,11.64
100376,2024-02-02,Apparel,Wool Sweater,East,Bhubaneswar,Enterprise,Online,1,17.63,17.63,0.0,0.0,17.63,6.38
100375,2024-02-02,Home & Kitchen,Cutting Board,East,Bhubaneswar,Consumer,Online,1,92.1,92.1,0.0,0.0,92.1,37.85
100374,2024-02-02,Sports & Outdoors,Yoga Mat,West,Ahmedabad,Consumer,Retail Store,1,13.39,13.39,0.0,0.0,13.39,5.09
100373,2024-02-02,Sports & Outdoors,Jump Rope,East,Guwahati,Small Business,Marketplace,1,146.73,146.73,0.0,0.0,146.73,49.48
100372,2024-02-02,Electronics,Smartwatch,North,Lucknow,Small Business,Online,1,184.17,184.17,0.0,0.0,184.17,34.04
100404,2024-02-03,Electronics,Bluetooth Speaker,East,Guwahati,Enterprise,Online,1,105.41,105.41,0.0,0.0,105.41,26.48
100403,2024-02-03,Sports & Outdoors,Water Bottle,North,Delhi,Consumer,Online,1,65.1,65.1,0.0,0.0,65.1,21.03
100402,2024-02-03,Office Supplies,Notebook Set,East,Kolkata,Consumer,Online,1,17.83,17.83,0.05,0.89,16.94,5.52
